"","CSmell","SVul","RELY","DATA","CPLX","RUSE","DOCU","TIME","STOR","PVOL","ACAP","PCAP","PCON","APEX","PLEX","LTEX","TOOL","SITE","SCED","AA","PR","ETT","FCR","CD","ISS","ISRR","DRR","RISK1","RISK2","RISK3","RISK4","RISK5"
"98",926.119259100495,20.740415091889,1,1.14,1.17,1,1.11,1,1,1,0.85,1,1.29,1.1,1,1,1,0.93,1,0.912898677442574,0.932659142193818,1.01357402331914,246.831928606043,-0.2612339872353,-666.213052895007,52.1324970037884,75.7818203428228,0,1,0,0,0
"99",400.503758698113,12.4361891326819,1.1,1.14,1,1,1.11,1.11,1.05,1,0.85,1,1.12,1,1,1,1,1,1,1.19247812646341,1.37404847124887,1.00117660387006,-7.05787076374486,806.4185652203,-376.86620205968,1416.83479665655,-422.144303330193,0,0,0,1,0
"100",635.671005514962,25.1084672004418,0.92,0.9,1,0.95,1.11,1,1,1,1,1,1.12,1,1,1,1,1,1,1.28613536237584,1.05432068058642,0.647425355874135,1060.88269453093,71.3660082398305,160.790205370926,1074.87204107023,88.0389740563257,0,0,0,1,0
"101",972.767098529611,45.5046775920403,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,1.11760804556045,1.20229888669342,0.995121539047873,1035.10916873343,1191.53822162298,503.443255101863,1403.91915002634,-190.232167058994,0,0,1,0,0
"102",504.732158011587,27.815189071318,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,0.92135895764126,0.981622875827906,1.30763842178462,302.964261166885,-140.853212450591,240.824087113466,964.658103402006,-421.107291984509,0,1,0,0,0
"103",1363.8063098141,22.1126538262027,1.1,0.9,1.17,1.07,1.11,1,1,0.87,1,1,1.12,1,1,1,1,0.93,1,0.819475413752127,0.872688547966678,0.976874764102067,-78.5038245762148,1161.72163583987,-724.716995179704,837.25920262797,197.372438695817,0,1,0,0,0
"104",1271.94725573283,4.42964005618496,1,0.9,0.87,1.07,1,1,1,1,1,1,0.9,1.1,1.09,1.19,0.9,0.93,1.43,0.904914709805659,1.08920821822314,0.88232279501481,-54.8268665297079,676.857237714968,-72.426037489924,1145.60119146457,188.422634971039,0,0,0,1,0
"105",951.517758196302,17.1386034428175,1,1,1,1.15,0.91,1,1,0.87,0.85,0.88,0.81,1.1,1.09,1,0.78,0.8,1,1.05893651927697,0.817809079513076,1.03552558568645,89.9294586324434,34.8726296220114,-296.380743056077,961.645058680796,793.421107867912,0,1,0,0,0
"106",805.773361375871,13.1143039959265,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1,1,0.91,1,0.93,1,1.02637062865166,1.06853534993119,1.2907925242936,-261.110559282826,-456.887697868641,-316.498215610362,85.2636662631295,988.955276001286,0,0,0,0,1
"107",1166.62214802799,26.6552209036831,0.92,1,1,1,1,1,1,1,1,1,1,1.1,1,1.09,1.09,1,1,0.921098436765904,1.11580952597971,1.2758747409705,406.500355847601,1259.72858681604,-465.370622073297,787.265165593747,1182.51595828587,0,0,0,0,1
"108",874.842254167522,19.0729020955383,1.26,1.14,1.17,1.07,1,1,1,0.87,0.85,1,0.81,1.1,1.09,1,1.09,0.93,1,1.06295589239925,0.97403163394329,0.890426970842651,348.100746288192,959.344273865757,-423.356640672923,543.230801840399,1036.87761782799,1,0,0,0,0
"109",1272.66447896938,7.4273378102268,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1.1,1,1.19,1,0.93,1,0.833225915006061,1.08001183072951,1.12976188362043,-311.826249406152,1115.75924392782,-763.822509712351,1332.40814895946,70.3258823559605,0,0,1,0,0
"110",881.069353842734,15.1039941088782,1.1,1.14,1,0.95,1,1,1.05,0.87,0.85,1.15,1.12,0.88,1.09,1.09,1,0.86,1,1.14077451654815,1.08944293270575,0.794183891773989,140.977355155073,-339.882656618713,648.708429590158,340.948234983896,186.634287225546,0,1,0,0,0
"111",1143.77909645207,-7.47963462753832,1.1,1,1,1.07,1,1,1,0.87,1,1,0.81,1.1,1,1.09,1,0.93,1,1.30628915117355,0.835803334403529,0.970997010440974,37.9169551365231,794.62554439847,-308.050189154429,488.162338808309,266.812601161617,0,0,0,0,1
"112",599.507770379581,12.5296847259751,0.92,0.9,0.87,0.95,1,1,1,0.87,1,1,0.81,0.88,1,0.91,1.09,0.86,1,1.10702127584877,0.903282740915665,1.20644716924615,273.246582303907,381.658392879201,203.270424471286,226.903658705813,-143.449952706183,0,0,0,0,1
"113",367.98380600276,27.8300370888904,1,0.9,0.87,1,1,1,1.05,1,1,1.15,0.81,1.1,1,1,1,0.93,1,0.766337004729698,1.13140437750113,1.05991229379199,606.959817739201,48.5682804760016,181.498496543558,1275.51414067966,490.427853475736,0,0,0,0,1
"114",649.392038883414,10.8068378778337,1,0.9,0.87,0.95,0.91,1,1,0.87,0.71,0.76,1.29,0.88,1,0.91,0.9,0.86,1,0.719890701121469,1.00375930740259,0.9440299339939,-131.278895960592,135.205478355774,-237.414351434377,794.510548758062,773.806507613084,0,1,0,0,0
"115",1334.50539962208,14.7604421324936,1,0.9,1,0.95,1,1,1.05,0.87,0.85,0.88,0.81,1,1,1,0.9,0.8,1,1.06267298115523,0.964445550342162,1.14622853553862,1353.85185597428,610.068369225234,266.658513279647,580.409307974343,754.544116060422,0,0,0,0,1
"116",237.550579714775,23.0226132422968,1,0.9,1,0.95,1,1,1.05,0.87,1,1,1.29,1,1,1,1,0.86,1,1.13832663301162,1.2809687497779,0.963211453380973,1347.668480115,92.3608544441907,-348.104587382913,818.800350630755,257.427877748722,1,0,0,0,0
"117",980.975939690999,28.6913592046917,1,0.9,1,1,1,1,1,1,0.85,0.88,0.81,1,1,0.91,1,0.93,1,1.0132986934339,1.10788501511584,0.792525331468793,537.898941329947,-404.537063624799,90.3489282054948,1447.25971562082,69.363272184975,0,1,0,0,0
"118",606.577708102751,11.367045220685,1,0.9,1,0.95,1,1.11,1,0.87,1,0.88,0.9,0.88,0.91,1,0.9,0.86,1,1.03119008891455,1.0135127062691,1.24072991645834,589.505075097244,692.750892228003,40.9884204849771,67.176364193481,464.096018443008,0,0,0,0,1
"119",1072.82658280815,29.2410738675081,1.1,1.14,1,0.95,1,1,1,1,1,1.15,0.81,1.1,1.19,1.09,1,0.93,1,1.13229814481593,1.14439707799636,0.972155180633488,1012.01281381042,251.724194668289,1400.891045781,1254.7750140837,-447.517178743599,0,0,0,1,0
"120",546.976597933281,15.330047893033,1,1.28,1,0.95,0.91,1.63,1,1.15,0.85,0.76,0.9,0.88,1.09,0.84,0.78,0.86,1,1.03473970922491,1.19216864746021,1.01183040892773,99.5916453600617,1039.06322634006,769.98249635905,557.038172198088,399.100343626927,0,0,0,1,0
"121",1262.30050846968,5.50481930402206,1,1.14,1,0.95,1,1,1,1.15,0.85,0.88,0.81,1,1,1,1,0.86,1,1.20678825285622,1.25634413154648,0.797390876747794,799.373830511958,765.368701898744,194.770374553208,2164.28321819241,-705.191446950427,0,1,0,0,0
"122",510.427501679663,23.1080769052513,1,1.14,1,1.15,1,1,1,0.87,0.85,0.88,0.9,1.1,0.85,1.09,0.78,0.8,1,1.13995560587067,1.151327359297,1.20626104228185,-286.216610921102,-140.166908230198,582.99087645275,636.718298533199,-7.04605001308397,0,0,1,0,0
"123",954.251319891174,4.89305215392318,1,1.14,1.17,1,1.11,1,1,1,0.85,1,1.29,1.1,1,1,1,0.93,1,1.01246528572023,1.08098140826897,1.30954962474789,291.984696260459,178.463207040935,755.797774577352,749.889838960608,433.418373014796,0,0,1,0,0
"124",695.403622099977,16.0476029102532,1.1,1.14,1,1,1.11,1.11,1.05,1,0.85,1,1.12,1,1,1,1,1,1,0.8063453848676,0.758714198518091,0.877835581513037,134.35035476752,831.756610838854,-86.5004783072799,1136.88352361697,182.50506508585,0,0,0,1,0
"125",260.405093744592,41.0988599061297,0.92,0.9,1,0.95,1.11,1,1,1,1,1,1.12,1,1,1,1,1,1,1.03034457378683,1.08429174959376,0.864999814659184,-712.083261377194,-53.4996703689326,324.08434924686,1201.76998287371,473.56348562495,0,0,0,0,1
"126",1392.5085176989,15.6506700566148,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,1.03669885747275,1.30372449581685,0.878544143729251,241.867181760557,-1027.17539305924,-44.6629530216849,1636.01658085617,-382.184010181354,0,0,1,0,0
"127",1009.94263926173,5.19441842768786,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,0.959241635403699,1.14129732439597,1.14908956721324,554.894652769318,-84.0732205276974,-131.931917931957,1254.7158820975,-175.405150359528,0,0,0,0,1
"128",286.651183898034,28.494393991847,1.1,0.9,1.17,1.07,1.11,1,1,0.87,1,1,1.12,1,1,1,1,0.93,1,0.997951347250685,0.958099901042467,0.912395147503298,400.26573698977,371.738037623848,174.057200344289,1158.73448982,1176.61652972376,1,0,0,0,0
"129",947.770053626967,-1.84959130120157,1,0.9,0.87,1.07,1,1,1,1,1,1,0.9,1.1,1.09,1.19,0.9,0.93,1.43,0.917746861765693,0.913541117261866,0.768215483998464,958.553063702103,358.090645752144,207.712496289031,574.756251632612,-1237.72470635156,0,0,1,0,0
"130",1655.20666688811,24.064290619974,1,1,1,1.15,0.91,1,1,0.87,0.85,0.88,0.81,1.1,1.09,1,0.78,0.8,1,1.35397445478157,1.00083213166098,1.13154105465575,-312.915065102639,-1.1697002503559,-65.7360148949151,531.292248145658,410.2066316425,0,0,1,0,0
"131",663.811687508081,10.3944064073101,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1,1,0.91,1,0.93,1,1.02494113380759,1.0659386209903,1.08481254751256,205.76174173925,-436.397580348381,-725.388479110522,65.927820769267,504.708360288367,0,0,0,1,0
"132",1098.90234530498,27.7719452657578,0.92,1,1,1,1,1,1,1,1,1,1,1.1,1,1.09,1.09,1,1,1.20776301561729,0.95775691459748,1.14317294702404,18.3754816927912,167.37440017066,186.606183744809,1041.59313041939,246.260633893194,0,0,1,0,0
"133",752.054924991693,21.0043686267112,1.26,1.14,1.17,1.07,1,1,1,0.87,0.85,1,0.81,1.1,1.09,1,1.09,0.93,1,0.692021554832183,0.84038107480124,1.14888657888911,-5.55144100658947,-414.533186203662,555.279425242158,1149.69797106884,1086.01511994368,0,0,0,1,0
"134",631.799846520537,15.32073812023,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1.1,1,1.19,1,0.93,1,1.12484330367814,1.00590191409376,1.21669447346831,802.114433060259,-174.73777539822,-162.807185035267,293.800236505354,-519.005058395615,0,0,0,1,0
"135",995.954178318859,17.0304005016034,1.1,1.14,1,0.95,1,1,1.05,0.87,0.85,1.15,1.12,0.88,1.09,1.09,1,0.86,1,0.929122232189652,0.989797458834454,1.32688561171261,-34.0988400228878,689.466284623981,-259.014837498169,1101.75536812931,681.518230527098,0,0,0,0,1
"136",891.893750767525,12.2755691180802,1.1,1,1,1.07,1,1,1,0.87,1,1,0.81,1.1,1,1.09,1,0.93,1,0.639968687331123,1.0174651106048,1.02690584395838,915.788709374673,-150.451703084207,-140.824363781171,1440.31054794517,257.788029860503,0,1,0,0,0
"137",1482.57320521692,19.5512412767688,0.92,0.9,0.87,0.95,1,1,1,0.87,1,1,0.81,0.88,1,0.91,1.09,0.86,1,1.01124587164137,1.15730791306938,1.3576640993188,121.981978818588,-638.273225871528,-533.030888903956,1551.78489218556,116.367101201059,0,1,0,0,0
"138",1484.81786733753,0.259373726401474,1,0.9,0.87,1,1,1,1.05,1,1,1.15,0.81,1.1,1,1,1,0.93,1,1.12375153102915,0.75976661188145,0.875637237289959,557.490097206668,38.8616216768226,-610.552807090603,1357.2668139626,758.487387997527,1,0,0,0,0
"139",915.148460279656,7.51432957842756,1,0.9,0.87,0.95,0.91,1,1,0.87,0.71,0.76,1.29,0.88,1,0.91,0.9,0.86,1,1.0174514421839,0.95733971720614,1.26431796781587,-713.875110409431,1426.96812677884,-1111.17116096823,1195.47040382718,963.728862538217,0,1,0,0,0
"140",830.877121138285,6.60185174656715,1,0.9,1,0.95,1,1,1.05,0.87,0.85,0.88,0.81,1,1,1,0.9,0.8,1,0.976506150472174,0.91444485517459,1.03861830170639,480.213532335458,449.492369363703,245.268600514103,580.46829673035,332.068946233063,0,0,1,0,0
"141",628.486318236145,11.1921059674,1,0.9,1,0.95,1,1,1.05,0.87,1,1,1.29,1,1,1,1,0.86,1,0.896229147783869,0.834016699449811,1.04441474997451,523.931196036881,-15.7729472702316,-393.913048916396,1145.26157288364,510.654280229535,1,0,0,0,0
"142",478.73437999776,29.2035380307148,1,0.9,1,1,1,1,1,1,0.85,0.88,0.81,1,1,0.91,1,0.93,1,0.956453678798592,1.00942432669579,1.24107368793952,-278.848175123317,972.386376235664,674.832163213115,1056.36551562015,178.103771736824,0,1,0,0,0
"143",527.927225021071,24.6308512733668,1,0.9,1,0.95,1,1.11,1,0.87,1,0.88,0.9,0.88,0.91,1,0.9,0.86,1,1.19438853135536,1.0530720679507,1.11955643205603,-80.0682121588954,198.494986308077,-218.026617700618,1474.56124092926,641.48675853237,0,0,0,0,1
"144",419.972993200469,19.2057703437074,1.1,1.14,1,0.95,1,1,1,1,1,1.15,0.81,1.1,1.19,1.09,1,0.93,1,1.04863450354745,1.18071447680023,0.961204331222378,369.318928697759,-437.448332770709,124.514501378989,133.572844175571,57.7770906339754,1,0,0,0,0
"145",1038.94387455424,2.22110535346081,1,1.28,1,0.95,0.91,1.63,1,1.15,0.85,0.76,0.9,0.88,1.09,0.84,0.78,0.86,1,1.17242412863728,0.779070180537018,0.674645995123804,36.6101044504148,1033.73911503349,-850.339196595653,2510.70574599558,-202.050613874102,0,0,1,0,0
"146",1715.36698342616,-7.50735174908392,1,1.14,1,0.95,1,1,1,1.15,0.85,0.88,0.81,1,1,1,1,0.86,1,1.00828192211685,0.647084974657595,0.972365348712025,476.040720387607,-210.894860376143,-355.583524725602,-241.966867173271,468.882161781544,0,1,0,0,0
"147",779.891210455485,18.9525891211221,1,1.14,1,1.15,1,1,1,0.87,0.85,0.88,0.9,1.1,0.85,1.09,0.78,0.8,1,0.92269996632078,1.11666200423277,1.13136316354026,602.945292284943,13.9745922731917,958.889866799736,445.995236364168,-229.562038004201,0,0,1,0,0
"148",1157.98988174015,11.3816725605407,1,1.14,1.17,1,1.11,1,1,1,0.85,1,1.29,1.1,1,1,1,0.93,1,0.843320515845553,0.980579353305325,0.887713255745349,289.03170891557,225.371054281507,336.203794769555,515.543434972733,228.131269592596,1,0,0,0,0
"149",1122.79045739081,12.8787997166325,1.1,1.14,1,1,1.11,1.11,1.05,1,0.85,1,1.12,1,1,1,1,1,1,0.715823125922044,1.25105105800405,1.0769706096942,-47.8890849176973,-732.719416193014,-313.159861969685,1117.39175151493,422.050810027132,1,0,0,0,0
"150",1068.90101547373,18.2258407731306,0.92,0.9,1,0.95,1.11,1,1,1,1,1,1.12,1,1,1,1,1,1,1.03386533028511,0.943719247493106,1.26044208191228,-337.959672244521,-161.002661171666,-134.590363893218,133.351728166789,1067.85212334327,0,0,0,0,1
"151",1717.10168726165,28.0286923487065,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,1.0454414227351,1.01875645218365,1.04555325533197,-91.0122443332791,673.88174949763,532.278586489146,1257.31758545339,-168.590141180487,1,0,0,0,0
"152",413.047963974465,13.6791690230759,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,0.677520426510816,1.04406205269817,0.77117324993393,558.87101489336,405.567758212124,-170.281549487986,147.32594621179,114.374368783587,0,0,0,0,1
"153",77.6686647575913,20.4917324160717,1.1,0.9,1.17,1.07,1.11,1,1,0.87,1,1,1.12,1,1,1,1,0.93,1,0.811058261598323,1.18600658527351,1.05731034994262,-134.251513739308,339.758745700357,251.364879293381,365.595813483153,991.923738101059,0,0,0,0,1
"154",688.048345839757,15.8278717484621,1,0.9,0.87,1.07,1,1,1,1,1,1,0.9,1.1,1.09,1.19,0.9,0.93,1.43,0.822472937386128,1.1369333933252,1.19478448790086,273.546200035866,682.756300673741,407.280480227317,1064.4804263733,363.410243108725,0,0,0,1,0
"155",284.802640621988,3.04944414265519,1,1,1,1.15,0.91,1,1,0.87,0.85,0.88,0.81,1.1,1.09,1,0.78,0.8,1,1.04613352518585,0.96145605513639,0.683537089058999,528.773047199847,232.494987391071,97.855284861728,1358.26188814461,247.386298846546,0,0,0,0,1
"156",910.100331431682,29.1401809961746,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1,1,0.91,1,0.93,1,1.1317044917957,0.861003933226559,1.03768543129743,326.815418617487,1.62727961924691,-559.262781335114,818.968583818449,-159.448312333665,0,0,0,0,1
"157",226.841652585979,3.96223306205043,0.92,1,1,1,1,1,1,1,1,1,1,1.1,1,1.09,1.09,1,1,1.18187998801386,1.15027845242587,1.1472582515744,-399.203468745393,-259.599577771274,-75.3183523852728,706.071171833865,560.660912223108,0,0,0,0,1
"158",538.045247742891,35.242046443531,1.26,1.14,1.17,1.07,1,1,1,0.87,0.85,1,0.81,1.1,1.09,1,1.09,0.93,1,1.04454663745545,0.893044798778751,0.823771521010998,519.512710378858,466.228587440806,-68.5888351622625,1249.63300489581,502.251666722603,0,1,0,0,0
"159",753.745833134856,7.01461819974873,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1.1,1,1.19,1,0.93,1,1.11451648211794,0.677342169342855,1.05343347383753,-223.144579187512,333.53227115358,-460.082342898436,656.117778052891,214.102673746839,0,0,0,0,1
"160",-2.10153269757245,28.0094549543381,1.1,1.14,1,0.95,1,1,1.05,0.87,0.85,1.15,1.12,0.88,1.09,1.09,1,0.86,1,1.02423296308679,1.12040847071462,0.952769672403996,846.499305577692,1.83629431477698,-160.281258318518,225.114392690288,-360.875581435364,0,0,0,0,1
"161",1139.88020747551,-4.0497505908666,1.1,1,1,1.07,1,1,1,0.87,1,1,0.81,1.1,1,1.09,1,0.93,1,1.05445571568372,0.801144102023436,1.08113678518766,809.772035456506,-83.1435729357207,-4.89335479969293,691.692591748912,352.868978749881,1,0,0,0,0
"162",302.844110735508,34.1160129612462,0.92,0.9,0.87,0.95,1,1,1,0.87,1,1,0.81,0.88,1,0.91,1.09,0.86,1,0.949832770911018,0.882904421222578,0.981189366082236,784.36656817199,391.430261252838,384.129673837747,1218.2442994438,870.957459430684,0,0,1,0,0
"163",1166.40731681072,14.5321108837861,1,0.9,0.87,1,1,1,1.05,1,1,1.15,0.81,1.1,1,1,1,0.93,1,1.04933416363221,0.966663500227801,1.10875673612708,-232.400684618644,517.889439411484,-5.61954578470397,918.543714574406,-294.286647191433,0,0,1,0,0
"164",766.238077857498,22.5392987072968,1,0.9,0.87,0.95,0.91,1,1,0.87,0.71,0.76,1.29,0.88,1,0.91,0.9,0.86,1,1.12682433105671,1.18395331447666,0.763047010218657,55.6880027781751,-361.999359322619,607.609902988877,869.038501374864,350.096235811979,0,1,0,0,0
"165",347.052851487155,19.8368734341225,1,0.9,1,0.95,1,1,1.05,0.87,0.85,0.88,0.81,1,1,1,0.9,0.8,1,0.858233427606722,1.01640274843046,0.664833927346179,233.596453265726,621.354444465758,-147.651021785404,312.213495128635,797.711671533787,0,0,0,1,0
"166",878.923558001669,41.0790816469981,1,0.9,1,0.95,1,1,1.05,0.87,1,1,1.29,1,1,1,1,0.86,1,0.991708515255383,0.679436165958899,0.805720353373154,-180.661168332113,916.538780323409,65.6324567722562,1090.51057538499,451.822551391404,0,1,0,0,0
"167",1202.96357883237,28.176580022392,1,0.9,1,1,1,1,1,1,0.85,0.88,0.81,1,1,0.91,1,0.93,1,0.751151841683269,0.937557834200096,0.962313488683686,930.149701684624,550.68672673062,-662.670400021707,189.266610675315,260.327451840834,1,0,0,0,0
"168",368.311504755635,19.7748858777945,1,0.9,1,0.95,1,1.11,1,0.87,1,0.88,0.9,0.88,0.91,1,0.9,0.86,1,1.00462101092391,0.908624016949831,0.906321712037714,683.024309901352,787.892792629748,-317.926454050079,500.04525040095,667.984749669496,0,0,1,0,0
"169",1365.69632143051,2.69119024799468,1.1,1.14,1,0.95,1,1,1,1,1,1.15,0.81,1.1,1.19,1.09,1,0.93,1,1.12451576156825,0.793078472963327,0.940796672449409,1216.01216968091,-97.8701393640388,-593.229387562822,731.180358935046,415.386739966476,0,0,0,0,1
"170",467.200829786906,-3.90824129515205,1,1.28,1,0.95,0.91,1.63,1,1.15,0.85,0.76,0.9,0.88,1.09,0.84,0.78,0.86,1,0.96995522294574,0.820588485866905,0.86915612789781,-692.823292408477,981.780152539642,262.950678107131,871.96854044047,-456.761699344763,0,0,0,0,1
"171",301.38176086709,19.0524830073193,1,1.14,1,0.95,1,1,1,1.15,0.85,0.88,0.81,1,1,1,1,0.86,1,1.05537824454357,0.67392273998958,1.20057355845967,1463.01786674436,510.722715221745,361.844744398435,721.626407569908,-143.720216126411,0,0,0,0,1
"172",329.811775497855,18.7877681020175,1,1.14,1,1.15,1,1,1,0.87,0.85,0.88,0.9,1.1,0.85,1.09,0.78,0.8,1,0.999238992665986,1.0359439119787,0.902117525614179,920.016900115913,578.807468385268,601.222525314084,949.975288645259,-219.103265875563,0,0,0,0,1
"173",485.796248098801,17.4661583721073,1,1.14,1.17,1,1.11,1,1,1,0.85,1,1.29,1.1,1,1,1,0.93,1,1.07811944610003,1.00023105070964,1.02235831408121,-516.635470814302,196.203581131403,666.797500436938,384.880532319125,227.389656568293,0,0,0,1,0
"174",1099.90914809124,34.7129148473942,1.1,1.14,1,1,1.11,1.11,1.05,1,0.85,1,1.12,1,1,1,1,1,1,1.09966714088316,1.29779962400637,0.945178372199048,-274.685396921174,-99.6519941750399,-141.592038074452,923.548228355595,371.84298962214,0,0,0,1,0
"175",1247.05426557958,-8.30357758236647,0.92,0.9,1,0.95,1.11,1,1,1,1,1,1.12,1,1,1,1,1,1,1.24489466345084,0.889596788347396,1.04150754857337,617.667278005114,536.416443022985,-1051.07875922593,74.0237970706875,-11.890143715173,1,0,0,0,0
"176",-321.06687428515,14.7487105721861,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,0.954526354455444,0.896131093522511,0.917184664136127,-12.3431988293163,523.573885990637,428.191718621768,866.138801109454,52.3304378079821,0,1,0,0,0
"177",498.810975456489,22.843593446125,1,1.14,1,0.95,1,1,1,0.87,0.85,0.88,0.81,1,1,1,1,1,1,1.11978209749357,0.931062177168355,0.900350976139447,-931.701335834432,892.309337289334,315.892291247853,651.150511140621,-139.08632698877,0,0,0,0,1
"178",1189.90536865174,29.165615128659,1.1,0.9,1.17,1.07,1.11,1,1,0.87,1,1,1.12,1,1,1,1,0.93,1,0.910941936706885,1.13807123240938,0.869679481954892,713.643643559332,838.766859644391,-182.961302245018,898.665166771146,-585.989007740243,1,0,0,0,0
"179",1170.98059708703,20.4521868488106,1,0.9,0.87,1.07,1,1,1,1,1,1,0.9,1.1,1.09,1.19,0.9,0.93,1.43,0.888595582381653,1.06379930644233,1.15617849075102,-684.886096887695,652.818906156532,358.767038869767,476.07455614499,771.990881206779,1,0,0,0,0
"180",398.45821682257,25.1129135208866,1,1,1,1.15,0.91,1,1,0.87,0.85,0.88,0.81,1.1,1.09,1,0.78,0.8,1,1.01982036492775,1.23241529258731,1.28913769601204,482.697121582156,558.754135719931,919.582941326617,767.256301573247,-675.16412907495,0,0,0,0,1
"181",471.467796458185,16.3471287805106,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1,1,0.91,1,0.93,1,1.04991525181814,0.965217916118854,1.34762626990964,-84.5388557507895,-34.3325361652743,1050.03154649563,-70.2064890535781,-109.469882086942,1,0,0,0,0
"182",1012.6198929016,27.0088894200009,0.92,1,1,1,1,1,1,1,1,1,1,1.1,1,1.09,1.09,1,1,0.934674919712558,0.953816195078382,1.10123474517153,227.779199279003,624.350854473808,565.002466184086,691.875882999175,874.907943688044,0,1,0,0,0
"183",706.373746178842,29.2677612859385,1.26,1.14,1.17,1.07,1,1,1,0.87,0.85,1,0.81,1.1,1.09,1,1.09,0.93,1,0.845613217003287,1.31104471103299,1.04238568992933,-160.535021207421,668.024038945556,141.655560669738,1187.77054989551,-209.527628180279,1,0,0,0,0
"184",1545.69995531823,9.64744998040975,1,0.9,1,1,1,1,1,0.87,1,0.88,0.9,1.1,1,1.19,1,0.93,1,0.805005637494326,1.14018913544434,1.01994402369244,-176.495833662784,350.636455056324,-728.461445274716,1249.25383996515,-200.078392525991,0,1,0,0,0
"185",1272.35373563038,7.84647397050982,1.1,1.14,1,0.95,1,1,1.05,0.87,0.85,1.15,1.12,0.88,1.09,1.09,1,0.86,1,0.993379579793322,1.0932328021355,0.995099509959751,542.640334450983,494.21750811034,-624.35298572153,64.3120124983066,1016.67017361461,1,0,0,0,0
"186",762.865621517798,18.0512666830714,1.1,1,1,1.07,1,1,1,0.87,1,1,0.81,1.1,1,1.09,1,0.93,1,1.11838379108234,1.00398873383112,0.77897041099382,-630.680808578811,-204.807703414676,-238.646804702047,629.842400086633,-43.1369214329299,0,0,0,1,0
"187",1349.18428560824,17.4507872264604,0.92,0.9,0.87,0.95,1,1,1,0.87,1,1,0.81,0.88,1,0.91,1.09,0.86,1,0.800359282760209,0.871700193039782,0.92353207969146,-155.8469751643,-481.512743689193,-627.244567199266,-311.360201138179,826.356375084389,1,0,0,0,0
"188",1641.36973446938,7.347320886768,1,0.9,0.87,1,1,1,1.05,1,1,1.15,0.81,1.1,1,1,1,0.93,1,1.22063602259438,1.07735908581325,1.07647666428689,938.870039236748,305.532270889499,628.134368561509,1521.67902684022,28.8812340943799,0,1,0,0,0
"189",1339.8180383314,5.6777881712627,1,0.9,0.87,0.95,0.91,1,1,0.87,0.71,0.76,1.29,0.88,1,0.91,0.9,0.86,1,1.20612141972235,0.892704907097065,1.21703687118963,211.888406503092,82.5576484680161,97.6127591213657,204.138098384047,328.885136175312,0,0,1,0,0
"190",1291.90711493767,22.4170664616401,1,0.9,1,0.95,1,1,1.05,0.87,0.85,0.88,0.81,1,1,1,0.9,0.8,1,1.22486486949556,1.05914706148611,1.07802127570236,195.777746222332,24.297023004465,1172.68691908929,-5.77216168858456,150.730457710215,0,0,1,0,0
"191",1505.51786656596,6.92556566628878,1,0.9,1,0.95,1,1,1.05,0.87,1,1,1.29,1,1,1,1,0.86,1,0.90594194031446,0.848319592677638,0.908171893865255,-127.573999389572,197.567618039232,95.8842419478438,1302.20940392482,141.746291108156,1,0,0,0,0
"192",1064.11536551688,34.3603749062495,1,0.9,1,1,1,1,1,1,0.85,0.88,0.81,1,1,0.91,1,0.93,1,0.915689422054786,0.785264070127646,0.787880512252559,-304.896595240749,-240.202341211012,630.716927376666,-546.1699790066,-445.044230345051,0,0,1,0,0
"193",632.320871126086,4.84377965695892,1,0.9,1,0.95,1,1.11,1,0.87,1,0.88,0.9,0.88,0.91,1,0.9,0.86,1,1.04859293524666,1.18198998486289,1.10540093032035,364.339403779252,-173.713044671593,-203.091544499205,730.364318487384,152.759985539428,0,0,0,0,1
"194",965.368301746539,29.4254374220494,1.1,1.14,1,0.95,1,1,1,1,1,1.15,0.81,1.1,1.19,1.09,1,0.93,1,1.14869603738141,1.04739342081389,1.07397865186257,717.609880800917,231.550480171725,-1032.28768730431,488.122913119927,170.75166865717,0,0,1,0,0
"195",861.140630635841,25.7203388242695,1,1.28,1,0.95,0.91,1.63,1,1.15,0.85,0.76,0.9,0.88,1.09,0.84,0.78,0.86,1,0.822792824196786,0.863343925024354,0.829398287284766,87.779859786106,-205.664082490863,239.276091832763,857.205874021919,56.3174170650904,0,0,1,0,0
