                code_smells vulnerabilities
code_smells      149756.179      -1757.2962
vulnerabilities   -1757.296        147.3582
            CSmell          SVul
  [1,] 1380.644484  11.857885675
  [2,]   NA   NA   NA
  [3,]   NA   NA   NA
  [4,]   NA   NA   NA
  [5,]   NA   NA   NA
  [6,]   NA   NA   NA
  [7,]   NA   NA   NA
  [8,]   NA   NA   NA
  [9,]   NA   NA   NA
 [10,]   NA   NA   NA
 [11,]   NA   NA   NA
 [12,]   NA   NA   NA
 [13,]   NA   NA   NA
 [14,]   NA   NA   NA
 [15,]   NA   NA   NA
 [16,]   NA   NA   NA
 [17,]   NA   NA   NA
 [18,]   NA   NA   NA
 [19,]   NA   NA   NA
 [20,]   NA   NA   NA
 [21,]   NA   NA   NA
 [22,]   NA   NA   NA
 [23,]   NA   NA   NA
 [24,]   NA   NA   NA
 [25,]   NA   NA   NA
 [26,]   NA   NA   NA
 [27,]   NA   NA   NA
 [28,]   NA   NA   NA
 [29,]   NA   NA   NA
 [30,]   NA   NA   NA
 [31,]   NA   NA   NA
 [32,]   NA   NA   NA
 [33,]   NA   NA   NA
 [34,]   NA   NA   NA
 [35,]   NA   NA   NA
 [36,]   NA   NA   NA
 [37,]   NA   NA   NA
 [38,]   NA   NA   NA
 [39,]   NA   NA   NA
 [40,]   NA   NA   NA
 [41,]   NA   NA   NA
 [42,]   NA   NA   NA
 [43,]   NA   NA   NA
 [44,]   NA   NA   NA
 [45,]   NA   NA   NA
 [46,]   NA   NA   NA
 [47,]   NA   NA   NA
 [48,]   NA   NA   NA
 [49,]   NA   NA   NA
 [50,]   NA   NA   NA
 [51,]   NA   NA   NA
 [52,]   NA   NA   NA
 [53,]   NA   NA   NA
 [54,]   NA   NA   NA
 [55,]   NA   NA   NA
 [56,]   NA   NA   NA
 [57,]   NA   NA   NA
 [58,]   NA   NA   NA
 [59,]   NA   NA   NA
 [60,]   NA   NA   NA
 [61,]   NA   NA   NA
 [62,]   NA   NA   NA
 [63,]   NA   NA   NA
 [64,]   NA   NA   NA
 [65,]   NA   NA   NA
 [66,]   NA   NA   NA
 [67,]   NA   NA   NA
 [68,]   NA   NA   NA
 [69,]   NA   NA   NA
 [70,]   NA   NA   NA
 [71,]   NA   NA   NA
 [72,]   NA   NA   NA
 [73,]   NA   NA   NA
 [74,]   NA   NA   NA
 [75,]   NA   NA   NA
 [76,]   NA   NA   NA
 [77,]   NA   NA   NA
 [78,]   NA   NA   NA
 [79,]   NA   NA   NA
 [80,]   NA   NA   NA
 [81,]   NA   NA   NA
 [82,]   NA   NA   NA
 [83,]   NA   NA   NA
 [84,]   NA   NA   NA
 [85,]   NA   NA   NA
 [86,]   NA   NA   NA
 [87,]   NA   NA   NA
 [88,]   NA   NA   NA
 [89,]   NA   NA   NA
 [90,]   NA   NA   NA
 [91,]   NA   NA   NA
 [92,]   NA   NA   NA
 [93,]   NA   NA   NA
 [94,]   NA   NA   NA
 [95,]   NA   NA   NA
 [96,]   NA   NA   NA
 [97,]   NA   NA   NA
 [98,]   NA   NA   NA
 [99,]   NA   NA   NA
[100,]   NA   NA   NA
[101,]   NA   NA   NA
[102,]   NA   NA   NA
[103,]   NA   NA   NA
[104,]   NA   NA   NA
[105,]   NA   NA   NA
[106,]   NA   NA   NA
[107,]   NA   NA   NA
[108,]   NA   NA   NA
[109,]   NA   NA   NA
[110,]   NA   NA   NA
[111,]   NA   NA   NA
[112,]   NA   NA   NA
[113,]   NA   NA   NA
[114,]   NA   NA   NA
[115,]   NA   NA   NA
[116,]   NA   NA   NA
[117,]   NA   NA   NA
[118,]   NA   NA   NA
[119,]   NA   NA   NA
[120,]   NA   NA   NA
[121,]   NA   NA   NA
[122,]   NA   NA   NA
[123,]   NA   NA   NA
[124,]   NA   NA   NA
[125,]   NA   NA   NA
[126,]   NA   NA   NA
[127,]   NA   NA   NA
[128,]   NA   NA   NA
[129,]   NA   NA   NA
[130,]   NA   NA   NA
[131,]   NA   NA   NA
[132,]   NA   NA   NA
[133,]   NA   NA   NA
[134,]   NA   NA   NA
[135,]   NA   NA   NA
[136,]   NA   NA   NA
[137,]   NA   NA   NA
[138,]   NA   NA   NA
[139,]   NA   NA   NA
[140,]   NA   NA   NA
[141,]   NA   NA   NA
[142,]   NA   NA   NA
[143,]   NA   NA   NA
[144,]   NA   NA   NA
[145,]   NA   NA   NA
[146,]   NA   NA   NA
[147,]   NA   NA   NA
[148,]   NA   NA   NA
[149,]   NA   NA   NA
[150,]   NA   NA   NA
[151,]   NA   NA   NA
[152,]   NA   NA   NA
[153,]   NA   NA   NA
[154,]   NA   NA   NA
[155,]   NA   NA   NA
[156,]   NA   NA   NA
[157,]   NA   NA   NA
[158,]   NA   NA   NA
[159,]   NA   NA   NA
[160,]   NA   NA   NA
[161,]   NA   NA   NA
[162,]   NA   NA   NA
[163,]   NA   NA   NA
[164,]   NA   NA   NA
[165,]   NA   NA   NA
[166,]   NA   NA   NA
[167,]   NA   NA   NA
[168,]   NA   NA   NA
[169,]   NA   NA   NA
[170,]   NA   NA   NA
[171,]   NA   NA   NA
[172,]   NA   NA   NA
[173,]   NA   NA   NA
[174,]   NA   NA   NA
[175,]   NA   NA   NA
[176,]   NA   NA   NA
[177,]   NA   NA   NA
[178,]   NA   NA   NA
[179,]   NA   NA   NA
[180,]   NA   NA   NA
[181,]   NA   NA   NA
[182,]   NA   NA   NA
[183,]   NA   NA   NA
[184,]   NA   NA   NA
[185,]   NA   NA   NA
[186,]   NA   NA   NA
[187,]   NA   NA   NA
[188,]   NA   NA   NA
[189,]   NA   NA   NA
[190,]   NA   NA   NA
[191,]   NA   NA   NA
[192,]   NA   NA   NA
[193,]   NA   NA   NA
[194,]   NA   NA   NA
[195,]   NA   NA   NA
[196,]   NA   NA   NA
[197,]   NA   NA   NA
[198,]   NA   NA   NA
[199,]   NA   NA   NA
[200,]   NA   NA   NA
[201,]   NA   NA   NA
[202,]   NA   NA   NA
[203,]   NA   NA   NA
[204,]   NA   NA   NA
[205,]   NA   NA   NA
[206,]   NA   NA   NA
[207,]   NA   NA   NA
[208,]   NA   NA   NA
[209,]   NA   NA   NA
[210,]   NA   NA   NA
[211,]   NA   NA   NA
[212,]   NA   NA   NA
[213,]   NA   NA   NA
[214,]   NA   NA   NA
[215,]   NA   NA   NA
[216,]   NA   NA   NA
[217,]   NA   NA   NA
[218,]   NA   NA   NA
[219,]   NA   NA   NA
[220,]   NA   NA   NA
[221,]   NA   NA   NA
[222,]   NA   NA   NA
[223,]   NA   NA   NA
[224,]   NA   NA   NA
[225,]   NA   NA   NA
[226,]   NA   NA   NA
[227,]   NA   NA   NA
[228,]   NA   NA   NA
[229,]   NA   NA   NA
[230,]   NA   NA   NA
[231,]   NA   NA   NA
[232,]   NA   NA   NA
[233,]   NA   NA   NA
[234,]   NA   NA   NA
[235,]   NA   NA   NA
[236,]   NA   NA   NA
[237,]   NA   NA   NA
[238,]   NA   NA   NA
[239,]   NA   NA   NA
[240,]   NA   NA   NA
[241,]   NA   NA   NA
[242,]   NA   NA   NA
[243,]   NA   NA   NA
[244,]   NA   NA   NA
[245,]   NA   NA   NA
[246,]   NA   NA   NA
[247,]   NA   NA   NA
[248,]   NA   NA   NA
[249,]   NA   NA   NA
[250,]   NA   NA   NA
[251,]   NA   NA   NA
[252,]   NA   NA   NA
[253,]   NA   NA   NA
[254,]   NA   NA   NA
[255,]   NA   NA   NA
[256,]   NA   NA   NA
[257,]   NA   NA   NA
[258,]   NA   NA   NA
[259,]   NA   NA   NA
[260,]   NA   NA   NA
[261,]   NA   NA   NA
[262,]   NA   NA   NA
[263,]   NA   NA   NA
[264,]   NA   NA   NA
[265,]   NA   NA   NA
[266,]   NA   NA   NA
[267,]   NA   NA   NA
[268,]   NA   NA   NA
[269,]   NA   NA   NA
[270,]   NA   NA   NA
[271,]   NA   NA   NA
[272,]   NA   NA   NA
[273,]   NA   NA   NA
[274,]   NA   NA   NA
[275,]   NA   NA   NA
[276,]   NA   NA   NA
[277,]   NA   NA   NA
[278,]   NA   NA   NA
[279,]   NA   NA   NA
[280,]   NA   NA   NA
[281,]   NA   NA   NA
[282,]   NA   NA   NA
[283,]   NA   NA   NA
[284,]   NA   NA   NA
[285,]   NA   NA   NA
[286,]   NA   NA   NA
[287,]   NA   NA   NA
[288,]   NA   NA   NA
[289,]   NA   NA   NA
[290,]   NA   NA   NA
[291,]   NA   NA   NA
[292,]   NA   NA   NA
[293,]   NA   NA   NA
[294,]   NA   NA   NA
[295,]   NA   NA   NA
[296,]   NA   NA   NA
[297,]   NA   NA   NA
[298,]   NA   NA   NA
[299,]   NA   NA   NA
[300,]   NA   NA   NA
[301,]   NA   NA   NA
[302,]   NA   NA   NA
[303,]   NA   NA   NA
[304,]   NA   NA   NA
[305,]   NA   NA   NA
[306,]   NA   NA   NA
[307,]   NA   NA   NA
[308,]   NA   NA   NA
[309,]   NA   NA   NA
[310,]   NA   NA   NA
[311,]   NA   NA   NA
[312,]   NA   NA   NA
[313,]   NA   NA   NA
[314,]   NA   NA   NA
[315,]   NA   NA   NA
[316,]   NA   NA   NA
[317,]   NA   NA   NA
[318,]   NA   NA   NA
[319,]   NA   NA   NA
[320,]   NA   NA   NA
[321,]   NA   NA   NA
[322,]   NA   NA   NA
[323,]   NA   NA   NA
[324,]   NA   NA   NA
[325,]   NA   NA   NA
[326,]   NA   NA   NA
[327,]   NA   NA   NA
[328,]   NA   NA   NA
[329,]   NA   NA   NA
[330,]   NA   NA   NA
[331,]   NA   NA   NA
[332,]   NA   NA   NA
[333,]   NA   NA   NA
[334,]   NA   NA   NA
[335,]   NA   NA   NA
[336,]   NA   NA   NA
[337,]   NA   NA   NA
[338,]   NA   NA   NA
[339,]   NA   NA   NA
[340,]   NA   NA   NA
[341,]   NA   NA   NA
[342,]   NA   NA   NA
[343,]   NA   NA   NA
[344,]   NA   NA   NA
[345,]   NA   NA   NA
[346,]   NA   NA   NA
[347,]   NA   NA   NA
[348,]   NA   NA   NA
[349,]   NA   NA   NA
[350,]   NA   NA   NA
[351,]   NA   NA   NA
[352,]   NA   NA   NA
[353,]   NA   NA   NA
[354,]   NA   NA   NA
[355,]   NA   NA   NA
[356,]   NA   NA   NA
[357,]   NA   NA   NA
[358,]   NA   NA   NA
[359,]   NA   NA   NA
[360,]   NA   NA   NA
[361,]   NA   NA   NA
[362,]   NA   NA   NA
[363,]   NA   NA   NA
[364,]   NA   NA   NA
[365,]   NA   NA   NA
[366,]   NA   NA   NA
[367,]   NA   NA   NA
[368,]   NA   NA   NA
[369,]   NA   NA   NA
[370,]   NA   NA   NA
[371,]   NA   NA   NA
[372,]   NA   NA   NA
[373,]   NA   NA   NA
[374,]   NA   NA   NA
[375,]   NA   NA   NA
[376,]   NA   NA   NA
[377,]   NA   NA   NA
[378,]   NA   NA   NA
[379,]   NA   NA   NA
[380,]   NA   NA   NA
[381,]   NA   NA   NA
[382,]   NA   NA   NA
[383,]   NA   NA   NA
[384,]   NA   NA   NA
[385,]   NA   NA   NA
[386,]   NA   NA   NA
[387,]   NA   NA   NA
[388,]   NA   NA   NA
[389,]   NA   NA   NA
[390,]   NA   NA   NA
[391,]   NA   NA   NA
[392,]   NA   NA   NA
[393,]   NA   NA   NA
[394,]   NA   NA   NA
[395,]   NA   NA   NA
[396,]   NA   NA   NA
[397,]   NA   NA   NA
[398,]   NA   NA   NA
[399,]   NA   NA   NA
[400,]   NA   NA   NA
[401,]   NA   NA   NA
[402,]   NA   NA   NA
[403,]   NA   NA   NA
[404,]   NA   NA   NA
[405,]   NA   NA   NA
[406,]   NA   NA   NA
[407,]   NA   NA   NA
[408,]   NA   NA   NA
[409,]   NA   NA   NA
[410,]   NA   NA   NA
[411,]   NA   NA   NA
[412,]   NA   NA   NA
[413,]   NA   NA   NA
[414,]   NA   NA   NA
[415,]   NA   NA   NA
[416,]   NA   NA   NA
[417,]   NA   NA   NA
[418,]   NA   NA   NA
[419,]   NA   NA   NA
[420,]   NA   NA   NA
[421,]   NA   NA   NA
[422,]   NA   NA   NA
[423,]   NA   NA   NA
[424,]   NA   NA   NA
[425,]   NA   NA   NA
[426,]   NA   NA   NA
[427,]   NA   NA   NA
[428,]   NA   NA   NA
[429,]   NA   NA   NA
[430,]   NA   NA   NA
[431,]   NA   NA   NA
[432,]   NA   NA   NA
[433,]   NA   NA   NA
[434,]   NA   NA   NA
[435,]   NA   NA   NA
[436,]   NA   NA   NA
[437,]   NA   NA   NA
[438,]   NA   NA   NA
[439,]   NA   NA   NA
[440,]   NA   NA   NA
[441,]   NA   NA   NA
[442,]   NA   NA   NA
[443,]   NA   NA   NA
[444,]   NA   NA   NA
[445,]   NA   NA   NA
[446,]   NA   NA   NA
[447,]   NA   NA   NA
[448,]   NA   NA   NA
[449,]   NA   NA   NA
[450,]   NA   NA   NA
[451,]   NA   NA   NA
[452,]   NA   NA   NA
[453,]   NA   NA   NA
[454,]   NA   NA   NA
[455,]   NA   NA   NA
[456,]   NA   NA   NA
[457,]   NA   NA   NA
[458,]   NA   NA   NA
[459,]   NA   NA   NA
[460,]   NA   NA   NA
[461,]   NA   NA   NA
[462,]   NA   NA   NA
[463,]   NA   NA   NA
[464,]   NA   NA   NA
[465,]   NA   NA   NA
[466,]   NA   NA   NA
[467,]   NA   NA   NA
[468,]   NA   NA   NA
[469,]   NA   NA   NA
[470,]   NA   NA   NA
[471,]   NA   NA   NA
[472,]   NA   NA   NA
[473,]   NA   NA   NA
[474,]   NA   NA   NA
[475,]   NA   NA   NA
[476,]   NA   NA   NA
[477,]   NA   NA   NA
[478,]   NA   NA   NA
[479,]   NA   NA   NA
[480,]   NA   NA   NA
[481,]   NA   NA   NA
[482,]   NA   NA   NA
[483,]   NA   NA   NA
[484,]   NA   NA   NA
[485,]   NA   NA   NA
[486,]   NA   NA   NA
[487,]   NA   NA   NA
[488,]   NA   NA   NA
[489,]   NA   NA   NA
[490,]   NA   NA   NA
[491,]   NA   NA   NA
[492,]   NA   NA   NA
[493,]   NA   NA   NA
[494,]   NA   NA   NA
[495,]   NA   NA   NA
[496,]   NA   NA   NA
[497,]   NA   NA   NA
[498,]   NA   NA   NA
[499,]   NA   NA   NA
[500,]   NA   NA   NA
            RELY      DATA      CPLX      RUSE      DOCU      TIME      STOR
  [1,] 1.1169340 0.9456696 1.0677116 0.9788760 1.0465313 1.0732621 1.0398077
  [2,] 0.9015382 0.9631407 1.0453912 1.0114377 1.0312263 1.1646586 0.9862472
  [3,] 1.0877261 0.9509041 1.1226545 1.0570087 1.0137927 0.9095308 1.0021258
  [4,] 1.1236044 1.2674378 1.0416031 0.9014324 0.9981672 1.0331498 1.0441724
  [5,] 0.9396373 1.1205812 0.9142589 0.9641537 0.9329247 0.9617640 1.0069932
  [6,] 1.0911407 1.0795174 1.0812098 1.0756849 1.0302141 1.0512648 1.0104447
  [7,] 1.0218057 1.0207542 0.9728099 1.1227928 1.0325968 0.8891769 0.9615025
  [8,] 1.0145266 1.1894294 1.0815671 0.9931440 0.9831647 1.1205775 0.9856353
  [9,] 0.9017568 0.8755353 0.9406004 0.9191003 1.0515471 1.0508997 1.0262349
 [10,] 1.0832900 1.1488660 1.0870586 1.0100503 1.0171776 1.0385270 1.0173219
 [11,] 0.9964271 0.9819893 0.9405259 0.9748766 0.9896465 1.0372304 1.0046391
 [12,] 1.1487078 1.2725161 1.0528645 1.0351336 0.9851694 1.1096857 1.0078374
 [13,] 1.0650155 1.2557322 1.1026433 1.0942994 0.9454661 1.2499386 0.9796914
 [14,] 1.0091883 1.1019387 1.0533606 1.0391745 1.0512915 1.0159861 0.9823634
 [15,] 0.9436782 1.0051893 0.9042792 0.9298018 1.0070606 0.8851533 1.0255465
 [16,] 1.0091546 1.0692733 1.1058656 0.9372321 1.1028263 1.0740989 0.9974021
 [17,] 0.9208266 1.0978768 0.9338013 0.9536330 1.0160314 1.1699493 0.9864026
 [18,] 0.9619932 0.8556388 0.9835001 1.0348744 0.9592395 1.1247552 0.9966865
 [19,] 0.9605573 1.0126247 1.0708131 1.0006851 1.0266471 1.1986176 1.0063181
 [20,] 1.1661708 1.1594765 1.0424381 0.9470488 0.9962586 1.4142046 1.0367007
 [21,] 1.0233204 1.1859959 1.0357028 0.9698660 0.9684182 1.1494244 0.9904919
 [22,] 1.0442449 1.1393078 1.0409278 1.0329940 0.9992109 0.9739469 1.0077104
 [23,] 1.0694505 0.9182631 0.9658462 1.0164712 1.0178360 0.8471301 1.0324576
 [24,] 1.0192657 1.1002134 0.9908478 0.9968506 1.0351142 1.0112211 1.0014176
 [25,] 1.1042149 1.0013207 0.9396310 0.9916990 0.9858277 1.0749502 1.0180138
 [26,] 0.9793447 0.9878885 0.9297682 0.9527374 0.9195111 1.1307266 1.0229531
 [27,] 1.2014500 1.1422503 1.2845798 1.0717999 1.0113047 0.9237464 0.9833912
 [28,] 1.2291532 1.2041798 1.1115769 0.9339220 1.0861974 1.1447134 1.0254356
 [29,] 0.9546634 1.2040911 0.9343877 0.8833929 0.9954772 0.9827638 1.0319953
 [30,] 1.0701309 1.1268931 0.9655494 1.0366970 0.9771218 1.0727192 0.9820859
 [31,] 0.9694475 1.0560487 0.9899326 0.9484906 0.9563641 1.1111615 1.0102759
 [32,] 0.9540068 0.9749694 0.8646947 1.0875086 0.9955707 1.1194001 1.0113616
 [33,] 0.9459941 1.0378850 0.9923656 1.0290624 1.0173340 0.9493983 1.0300115
 [34,] 0.9151135 1.0844935 1.0093886 1.0191746 0.9700841 1.0341753 0.9758427
 [35,] 1.0625286 0.8377477 0.9313352 1.0539442 0.9668119 0.8748985 1.0269949
 [36,] 0.9154374 1.0189043 0.9484879 0.9225774 0.9809481 0.9327713 1.0372004
 [37,] 0.9992395 0.8556610 0.9666730 0.9620483 1.0225599 1.1155133 0.9896602
 [38,] 1.0411844 1.0975909 1.0995587 1.0021897 1.0099888 1.2366925 1.0307659
 [39,] 1.0162924 0.7375943 1.0337184 1.1768422 1.0294646 0.8593387 1.0125568
 [40,] 1.0786732 1.0421494 0.9686993 1.0244918 0.9478563 0.9805181 1.0392783
 [41,] 1.0391577 1.1579060 1.0208480 0.9309921 0.9903189 1.2971841 1.0293753
 [42,] 1.0282860 1.0086682 0.9996748 0.9580391 1.0061765 0.8941368 1.0229015
 [43,] 1.0932028 1.1165091 1.0671199 0.8955373 1.0692743 1.0461562 1.0391272
 [44,] 0.9712399 1.0623485 1.0386937 0.9084651 1.0099899 1.2925973 1.0369939
 [45,] 0.9341861 1.1586162 0.9382922 0.8728939 1.0161920 1.0085874 1.0153835
 [46,] 1.0377688 0.8881280 0.9983617 0.9059148 1.0786392 0.8913131 1.0301419
 [47,] 0.9739053 1.1822052 0.9402039 1.0858196 0.9857757 1.2439631 1.0096736
 [48,] 1.0480779 1.1235967 1.0271840 0.9135567 1.0019977 0.9584629 1.0267306
 [49,] 1.0976114 1.0051335 0.9573125 1.0203369 1.0161512 0.8358183 1.0547495
 [50,] 0.9843246 1.0683102 1.1002609 1.0265470 1.1032086 0.9134842 1.0053440
 [51,] 1.1058837 1.0723364 1.0953397 1.0336925 0.9845262 1.2130202 1.0283533
 [52,] 0.9466416 0.8356646 0.9283041 1.0566093 1.0273043 0.8048480 1.0342862
 [53,] 1.0694336 1.1738448 0.8246348 0.9591299 0.9184266 1.1586020 1.0372495
 [54,] 1.0839246 1.1235984 1.0512000 0.9695414 0.9840049 1.1704888 1.0290381
 [55,] 1.1055777 1.0457528 0.9505725 1.0022421 0.9586657 0.9479931 1.0091224
 [56,] 0.9271664 1.0171816 0.8673400 0.9497725 1.0118575 1.3897129 1.0090363
 [57,] 0.9885806 0.8975747 0.9610992 0.9610446 1.0220499 0.8865513 0.9967272
 [58,] 0.9662102 1.1007271 1.0239067 0.9102885 1.0221984 1.1756777 1.0038463
 [59,] 0.9806168 0.8831303 1.1272460 1.0655652 1.0732660 0.7992912 0.9925688
 [60,] 0.9520899 0.8708158 0.9314710 0.8893545 0.9477078 0.9873938 1.0237446
 [61,] 0.9454607 1.0414501 1.0387601 0.8909125 1.0446752 1.1008495 1.0137017
 [62,] 0.9323959 0.7335037 0.9168511 1.0104080 1.0425755 0.8197468 1.0216834
 [63,] 0.9936407 1.0203747 1.0307801 0.9625648 1.0149629 1.1011899 1.0066075
 [64,] 0.9698760 0.9841728 1.1054961 1.1078294 1.0096989 1.0681400 1.0237698
 [65,] 0.9948155 0.9790108 1.1400922 1.0563918 1.0580129 1.0908107 1.0045769
 [66,] 1.1007279 1.1402184 1.0344617 0.9959279 1.0411963 0.9836166 1.0273207
 [67,] 1.0163723 1.1349416 1.0458857 1.0589552 0.9555643 1.1365300 0.9917216
 [68,] 0.9500551 1.0844428 0.9605274 0.8989653 1.0812688 1.0381438 0.9888057
 [69,] 1.0618872 1.1343339 1.0862133 1.1589926 0.9829107 0.9892430 0.9885734
 [70,] 1.0606772 1.0095894 1.0397443 1.0342101 0.9898563 1.1408351 1.0175416
 [71,] 0.9544396 0.9209855 1.0062805 1.1231414 0.9020591 1.0142797 0.9874972
 [72,] 0.9542154 1.1081268 1.0755264 0.9856106 1.0631277 1.2200429 1.0164021
 [73,] 0.9339030 0.8960642 0.9571806 1.0502996 0.9534586 0.9544709 0.9904552
 [74,] 1.0118289 1.0383814 0.9601269 0.9241570 1.1262850 0.9345925 1.0510112
 [75,] 1.0713497 0.8929478 1.0762072 1.0354802 1.0785817 0.7358858 1.0112436
 [76,] 0.9686195 0.9151940 0.9560435 1.0895129 1.0246701 1.0235019 1.0263967
 [77,] 0.9861975 1.0612172 0.9300063 0.9258553 0.9643384 1.1074240 0.9919949
 [78,] 0.9477310 1.0049743 0.9669130 0.9931642 0.9815128 0.8614018 1.0103343
 [79,] 0.9852706 1.0108971 1.0100887 1.0098383 1.0005404 1.0035258 0.9950009
 [80,] 1.1242081 0.8217795 1.0625879 1.0479305 1.0418815 0.9696840 1.0472728
 [81,] 1.0192566 0.8580893 0.8905470 0.9318669 0.9704781 1.1550216 1.0234388
 [82,] 0.9115549 0.9825147 0.8785031 1.1514314 0.8854275 1.0877384 0.9812971
 [83,] 0.9907509 1.0846264 0.9001214 0.8740893 1.0334238 1.0822623 1.0385237
 [84,] 0.9814113 0.9418832 1.0005572 1.0660241 1.0051208 1.0557540 0.9737494
 [85,] 1.0983380 1.1392661 1.0829230 0.9658249 1.0176539 0.9052655 1.0206088
 [86,] 1.1005694 0.9405226 0.9819338 0.9644664 1.0378559 0.8730446 1.0374987
 [87,] 1.0754202 1.1702953 1.0397171 1.0766823 0.9972361 0.8536537 1.0083714
 [88,] 1.0492142 1.3647257 0.9843593 0.9402196 1.0669659 1.2097842 0.9971381
 [89,] 0.9591280 0.8691478 0.9669620 0.9476836 0.9920257 0.9380896 1.0215354
 [90,] 1.1184996 1.0376135 0.9463822 1.0184577 1.0114011 0.9240945 1.0093930
 [91,] 1.0308009 1.1517204 1.0287179 1.0091316 1.0085999 1.0071595 0.9924632
 [92,] 1.0834784 1.0379657 1.0066691 1.0606923 0.9393414 1.1772206 1.0089586
 [93,] 1.0034456 0.9739003 0.8297593 0.9521394 0.9687308 1.0873361 1.0437811
 [94,] 1.1489394 0.9248858 1.0184846 1.0274916 1.0175232 0.7606326 1.0241579
 [95,] 0.9733923 1.1516034 1.0591434 1.0512133 0.9856910 1.0733148 0.9951178
 [96,] 0.9748358 0.9397953 0.9621656 0.9368528 1.1127087 1.0120519 1.0178121
 [97,] 1.1498368 0.9973431 1.1092303 1.0581602 0.9691899 1.0325344 1.0140074
 [98,] 1.1162277 1.0474888 0.9932730 0.9988058 1.0384213 1.0831382 1.0317069
 [99,] 1.0106550 1.1268881 0.9681183 1.0439638 0.9943129 1.1270268 0.9977647
[100,] 1.0354069 1.0309061 1.0456327 0.9882984 0.9925236 0.9237291 1.0032793
[101,] 0.9765203 1.1330001 1.0765866 0.8968143 1.0023489 1.1438084 1.0181285
[102,] 1.0138151 1.0885678 1.0670636 1.0298026 1.0747191 0.8500768 1.0438186
[103,] 1.0368776 1.1500368 1.0208783 1.0139380 1.0364453 1.0963002 1.0149070
[104,] 1.0060303 1.0251931 1.0636499 1.0057088 0.9858359 1.1482318 1.0044928
[105,] 0.9401525 1.1615951 0.9771232 0.9577997 0.9721646 1.0209193 1.0071864
[106,] 1.0057094 0.9567197 0.9666714 0.9965496 1.0540617 0.9008250 1.0037867
[107,] 1.0049032 0.8163400 0.9307802 0.9060427 1.0343168 0.8264556 1.0235604
[108,] 0.8925049 0.8433147 0.9762485 0.9329479 1.0940636 0.9467609 1.0028184
[109,] 1.0260268 0.9691821 0.9266367 1.0285416 0.9887933 1.0193681 0.9948854
[110,] 1.0131200 1.1561097 0.9909690 0.9057907 1.0886564 1.2027935 1.0301738
[111,] 0.9958175 0.8751480 0.9617950 1.1334853 1.0899746 0.8529476 1.0135971
[112,] 0.9856023 1.1226493 0.9664981 1.0158256 1.0052469 0.9688840 1.0095365
[113,] 1.1092383 0.9978175 1.1186988 1.1145161 1.1087277 0.8617793 0.9790454
[114,] 0.9323066 0.8475736 0.8714296 1.0160071 0.9376626 0.9389913 0.9977440
[115,] 0.9011300 1.0307825 1.0204108 0.9833076 1.0027986 1.0042976 1.0148003
[116,] 1.0620666 1.1232601 1.0189548 0.9328775 0.9144894 1.1691931 0.9636670
[117,] 1.0381262 0.9528091 0.9569406 0.9450043 1.0000897 1.0812787 1.0075946
[118,] 1.0603586 1.1334425 1.0832063 0.8424576 1.0634462 1.0259951 1.0480600
[119,] 1.0657731 0.9068563 1.0071090 0.9581785 1.0867862 0.9459995 1.0449706
[120,] 1.0483244 1.0885046 1.0733290 1.0682321 1.0138548 1.1673034 0.9888063
[121,] 1.0236266 1.0398170 0.9818997 0.9257481 0.9696497 1.0675295 1.0396665
[122,] 1.1144439 1.0694283 0.9980397 1.0854517 0.9456243 1.1612437 0.9965745
[123,] 1.0756540 1.3069905 1.0351178 0.9898307 0.9280872 1.1446597 0.9909829
[124,] 1.1312963 1.0909094 1.1395699 1.0272792 0.9972014 0.9913811 0.9970642
[125,] 0.9948688 0.9217325 1.0453503 1.0029604 1.0809801 0.9988650 0.9939652
[126,] 0.8292305 0.9891743 0.8682513 0.8610781 1.0027699 1.1182990 1.0088070
[127,] 1.0072769 0.8057209 0.9046670 0.8928364 0.9827276 0.8586543 1.0184374
[128,] 1.0612203 1.1092020 1.1108940 1.0685578 1.0551802 0.9639176 1.0077841
[129,] 1.0427652 0.9286439 0.9935351 1.0680849 0.9771991 0.9850074 1.0249485
[130,] 1.0158361 1.1774273 1.0783832 0.9469187 0.9774280 1.1255858 1.0020417
[131,] 0.9827310 0.8836258 0.9575052 0.9356621 0.9328694 0.8204897 1.0067325
[132,] 1.0790579 1.0829523 1.0426875 0.9557277 1.0167869 1.0405228 1.0105557
[133,] 1.0595809 0.9981261 0.9825492 1.1495307 1.0230250 0.9172009 1.0156390
[134,] 1.1616132 1.0563186 1.1611725 1.1246384 1.0467472 0.8739454 0.9976619
[135,] 0.9798958 1.0711955 1.1384721 0.9693889 1.0981379 0.9949668 0.9762629
[136,] 0.9472437 0.8438179 0.9503440 1.0467708 1.0352892 0.9993063 0.9732251
[137,] 1.0368726 1.2268078 0.9813907 0.9450954 0.9510756 1.3174794 1.0037677
[138,] 1.1430976 1.1334398 1.0987311 1.0379910 1.0124926 1.0205800 1.0078315
[139,] 0.9571921 1.0444126 0.8983977 0.8471555 0.9507302 1.2854909 1.0180086
[140,] 1.1499000 1.1592972 1.0370774 1.0415887 0.9735762 1.3048764 1.0145506
[141,] 1.0574890 0.9752582 1.0229115 0.9813220 1.0145276 0.9875354 1.0505991
[142,] 1.1018008 1.1518003 1.1597463 0.9549402 1.1489014 1.0095139 0.9892507
